,PM2.5,water_EQI_22July2013,land_EQI_22July2013,PCP Ratio,MHP Ratio,Dentist Ratio,FIPS,Latitude,Longitude,% Fair/Poor Health,Physically Unhealthy Days,Mentally Unhealthy Days,% No high school diploma,% Bachelors,Median household income,Healthcare Costs,Preventable Hosp. Rate,% Smokers,% Obese,Food Environment Index,% Physically Inactive,% Insufficient Sleep,% With Access to Exercise,% Excessive Drinking,% Alcohol-Impaired Driving,% Uninsured,% Diabetic,% Unemployed,Income Ratio,Violent Crime Rate,Injury Death Rate,% Severe Housing Problems,% Long Commute - Drives Alone,Years of Potential Life Lost Rate,Chlamydia Rate,perc_pop_fluo,PrescribingRate
2522,11.1,-0.0753432,0.2169947,3088,1844,2352,47189,36.201286,-86.404093,14.87891761,3.794901736,4.049936436,3.816793893,25686,70674,10371.29,5357,18.70405244,37.5,8.6,23.9,33.26262672,56.75436211,16.55701425,37.75510204,7.568856309,12.9,2.924417035,3.90476962,302.5630014,78.23938152,12.89018639,48.9,7062.618517,265.3,0.683660113,79.2
2523,9.9,0.5999227,-0.9033059,2887,2406,2750,48001,31.776143,-95.687072,19.52958459,3.926130264,3.642847045,6.1,5867.003808,42412,11803.57,6016,18.46577468,34.4,5.8,25.2,35.24732204,28.56580793,18.56160161,28.57142857,17.58767707,10.7,3.623936033,4.308513916,416.6089246,77.95717553,15.44666866,26.8,10272.94912,389,0.439407347,62.2
2524,7.3,0.7404794,-1.152598,2537,8861,4431,48003,32.32166,-102.542123,17.30770992,3.30281067,3.198056914,4.9,1420.106933,63451,8370.69,5914,13.33784843,32.2,8.1,24,31.74920997,93.86581902,21.10309894,46.2962963,18.21325286,8.6,3.062923094,4.765515233,493.888475,86.49829849,14.42922374,27.1,7952.973251,265.1,1,52.5
2525,9.8,0.5743533,-0.7860689,1688,791,2091,48005,31.312605,-94.714115,23.20734036,4.223947261,4.070545643,7.5,11749.05537,45318,10861.21,4711,18.28213851,39.8,6.1,33.3,34.7990785,64.94796649,18.16406315,18.68131868,19.8063454,13.6,5.071830447,4.561247449,311.6712378,69.24166708,16.13536047,16.3,9018.498513,551.8,0.091234897,88.7
2526,9.3,-0.3512416,-1.293578,1979,1279,3653,48007,28.030072,-97.071875,19.51767773,3.859043956,3.743100219,13,3261.751895,46970,8929.56,3116,15.65917612,31.8,6.1,25.2,30.29583351,80.60281544,16.13909769,20,21.2677822,13.7,6.762492765,5.327373837,476.5482876,100.8168547,15.59917355,27.7,9315.870361,532.5,0.987583373,83
2527,8.5,0.6611612,-0.5969868,1293,710,1234,48009,33.70449,-98.610345,13.24828016,3.194982403,3.405328592,0.7,1153.730856,58311,11513.51,3752,14.03073102,28.2,7.6,23.5,28.97681552,22.50938812,19.84231359,50,17.85663792,11.3,3.42047398,4.267538462,201.6516228,86.91873099,10.14925373,19.8,9446.113949,126.2,0.761142997,69.22447607
2528,6.8,-0.3532081,-0.3207619,1876,6032,1879,48011,35.085722,-101.392092,11.75416225,2.960202451,3.277977079,0,327.1108938,55337,11441.77,6573,12.55990212,29.4,6.4,24.7,28.68410035,2.524986849,20.0673843,25,15.6420765,11.3,2.5,4.010909209,152.8273052,124.9219238,9.090909091,49.6,8946.27444,3543.9,1,69.22447607
2529,9.6,0.5546633,-0.3738287,6100,2449,2578,48013,29.034632,-98.576202,22.39260935,3.950303501,3.545030634,6.1,4709.158948,48636,11167.69,5640,14.34795536,33.9,8.5,32.4,33.03163277,38.67872014,17.90773267,17.85714286,18.27022603,11.6,4.182994193,4.195078804,222.3809038,66.36801062,15.81516434,48.6,7645.013715,654.5,0.120120041,84.1
2530,10.2,0.0833499,-0.3816703,4960,2979,2708,48015,29.853256,-96.221858,16.91253159,3.428931692,3.567402315,5.9,3675.82624,61111,9375.1,4015,14.46040477,29.9,7.6,26,30.14861636,61.56877925,18.32994585,15.625,18.31679074,10.3,4.329499178,4.908127511,237.7798159,72.07550249,12.77173913,42.2,6980.706882,321.3,0.059515177,52.9
2531,6.8,0.6867681,-0.2080635,2394,6605,2359,48017,34.216557,-102.745529,27.30711066,4.516391526,3.968838134,1.2,814.5511007,42045,11018.42,6251,17.52428659,29.3,8.7,24,33.35944561,83.94975576,15.61075944,50,26.41946698,9.7,4.269662921,3.345486921,160.1894414,78.89101769,20.29288703,22.3,8326.013329,305.1,1,68.3
2532,8.9,0.6296387,-0.4933346,3629,1863,5588,48019,29.703543,-99.036031,15.91128044,3.484778173,3.61001421,5.7,3863.925294,55578,9793.85,3412,13.67991556,29.1,6.8,23.8,29.91474021,61.93800342,17.02804253,40,18.00188501,11.4,3.589583982,4.413092363,137.7181527,65.48849741,10.85645356,57.1,7023.859535,112.8,0.63164074,38.3
2533,10.1,0.5563748,-0.3321811,3447,1843,2734,48021,30.144282,-97.358916,18.17072397,3.727967161,3.786642714,7.9,11686.1379,62992,11055.83,4632,16.55094158,34.9,7.4,19.4,32.85591584,45.75912419,20.1097803,28.81355932,21.10350441,9.9,3.52656764,4.076685266,406.7017373,86.0878544,14.53545472,55.3,7723.484806,801,0.179443976,72.1
2534,7.8,0.6795709,-0.246764,739,1527,3581,48023,33.596338,-99.26133,16.43742525,3.682539125,3.731400898,5,342.2083062,37013,11464.95,8016,14.91136222,28.7,7.4,27.6,29.98331303,85.856146,16.84123393,23.52941177,16.75145349,12.5,3.439649781,5.078642133,236.0127725,121.5335322,7.536231884,8.1,10617.91686,304,1,62.1
2535,9.4,0.6106738,-0.5826762,4679,2505,2960,48025,28.396655,-97.736901,22.98997971,3.914521656,3.469486816,11.9,2576.105751,41392,12244.27,6958,16.56502529,28.6,7.1,24.1,34.13360371,50.88980258,19.53512975,21.42857143,18.21225933,8.6,6.449989938,4.864981395,252.086887,66.524666,15.98173516,31,8026.941398,651,0.859448759,66.1
2536,10.1,0.5754798,0.1381745,1229,476,1279,48027,31.084262,-97.592082,19.21860905,3.823562838,3.632631159,22.5,50741,52164,10407.65,6939,17.05435153,31.3,6.1,24.4,36.28447509,79.51456154,19.51704768,27.27272727,13.70624807,9.7,4.197319323,3.955069973,411.0096789,58.60044975,14.80722837,22,7336.802733,1148.6,0,49.3
2537,10.4,0.6558906,0.1077023,1373,616,1205,48029,29.479255,-98.525238,23.78987385,4.264236555,3.789843867,11.7,341376,54163,10086.63,4172,13.66189017,28,7.8,20.9,33.83958696,87.01909816,19.01755108,30.14705882,16.61628696,9.4,3.494846364,4.699982442,533.0588154,57.89509464,18.11402162,33.7,6930.930981,723.2,0.940775593,50.9
2538,8.9,0.5952125,-0.4450475,2848,11626,2907,48031,30.185496,-98.393265,15.38068339,3.360158251,3.50716205,3.2,2841.970559,62115,8693.92,3047,14.24466753,29.3,8.2,26.6,28.92334599,48.46146518,18.13132176,44.82758621,22.41399282,11.4,2.718352903,3.905679774,136.8176221,98.99742607,15.72629052,37.6,7255.844572,663.4,0.972734694,16.6
2539,7.1,-1.528002,-0.2283083,633,673,673,48033,32.746089,-101.426185,11.65907905,2.846577103,3.059777212,0,72.79259904,59039,9425.88,4945.947431,11.44026528,28.6,6.8,23.8,28.54460885,0,20.85364053,0,13.60946746,12.1,3.459119497,2.808686391,466.2004662,88.88780687,5.384615385,59.3,8946.27444,367.8877297,1,69.22447607
2540,9.5,0.7393848,-0.22828,2011,9163,2618,48035,31.86216,-97.576972,16.78534409,3.710863879,3.659584194,4.2,2037.564016,49139,9508.57,6051,15.02191555,29,7.6,26,29.38726231,41.31341972,16.87761486,20,22.65544233,11.3,3.987279843,4.225818019,82.2082398,77.82187684,13.42857143,44.1,9534.97375,150.9,0.290015848,36.2
2541,10,0.588951,-0.4726009,1444,1022,1959,48037,33.436159,-94.203466,19.15034792,3.886733797,3.767538092,6.7,11538.67995,49153,11008.3,5157,18.16271057,37.6,5.8,32.3,35.87544439,42.32269216,17.49761554,24.21052632,15.67225397,12.6,4.549153232,5.008809858,514.2963733,62.81742564,16.23036649,13.6,9487.650343,628.6,0.003176767,116.7
2542,11.4,0.6625859,0.3179275,1574,1670,1821,48039,29.329215,-95.385415,16.10487505,3.311844686,3.242261063,6.3,69045,80840,11701.86,5560,13.7009712,29.9,7.5,20.7,31.23047906,80.32960155,19.41476805,35.09615385,14.97060882,10.6,5.264780116,4.332862745,182.6460152,52.27195278,14.83423696,48.7,6308.237052,358.9,0.783860367,58.8
2543,10.1,0.5455462,-0.5825417,1166,1198,1972,48041,30.628865,-96.33059,16.49521544,3.84498986,3.705889674,16.7,50756,46083,9866.79,4826,15.18712958,29,5.7,19.5,33.68938329,89.35494301,20.05898792,24.24242424,16.47829245,7.6,3.064607138,6.099589134,317.1294608,37.26882122,27.83644733,11,5156.130895,666.4,0.051707901,47.9
2544,6.3,0.675216,0.3442863,1533,778,3112,48043,30.217438,-103.617388,21.27722116,3.85725601,3.565591581,3.7,1615.250885,44617,6736.58,3182,15.09453877,28.7,7.4,27.2,29.9605606,55.5567591,16.53939163,20,17.72222222,10.8,3.494006631,4.624824001,162.601626,97.52714506,15.77639752,11.7,8703.594493,492.1,0.924258947,64.8
2545,6.9,0.6715407,-0.0096632,1474,5855,1528,48045,34.440834,-101.232801,19.37718809,3.913440821,3.800704054,8.3,182.1883358,42678,10879.83,3199,15.54577643,27.4,3.9,25.8,30.47473934,71.22785583,15.99213536,50,31.1091073,11.6,4.316546763,4.327108122,0,88.88780687,10.37037037,30.3,8946.27444,996.7,1,69.22447607
2546,8.6,0.6686934,-1.196253,404,417,7235,48047,27.204776,-98.144221,37.80655356,5.241110271,4.168347821,15,446.5915093,28106,15414.1,8436,18.7553888,29.3,7.5,23.5,35.60125722,52.01439845,13.41932111,5.263157895,17.97076526,10.7,8.206185567,7.158613099,234.272721,74.77153143,20.91346154,20.8,9328.143236,677.7,0.970873786,58.3
2547,8.3,0.6494516,-0.4210547,1914,614,2718,48049,31.731622,-98.989458,18.92935387,3.873110543,3.733653711,3.7,5052.985739,41538,10313.27,3097,17.62560222,32.4,6.4,28.9,33.7604919,65.22070015,17.65741722,27.77777778,17.05042558,12,3.837360193,4.349907919,314.4986522,68.0300809,11.28243701,12.5,10125.06571,527.8,0,119.3
2548,9.8,0.0052099,-0.5423108,2220,9006,18011,48051,30.479774,-96.646318,15.92124886,3.426894592,3.485770873,7.7,2376.080528,47409,11560.73,5215,14.29959288,30.6,7.4,27.6,30.43581085,41.2579275,17.96716269,33.33333333,19.1325811,11.3,4.11919369,4.54806744,173.8713352,88.98725657,13.75,45.3,8574.775588,446.7,0.20756889,53.3
2549,9.1,0.6183259,-0.3033122,2102,1510,2340,48053,30.671778,-98.244836,15.85109388,3.502593383,3.555398789,7.3,4450.551986,59009,10340.02,4050,14.26277088,28.9,6.9,27,29.96537863,61.7871345,18.45927523,34.375,19.81490474,11.3,3.168871033,4.359874301,247.7413489,82.27881519,13.93152302,35.6,6837.86792,384.9,0.294704792,87.5
2550,10.1,0.5794177,-0.3121544,3430,1460,3257,48055,29.852388,-97.686629,22.71348858,4.051879775,3.692500011,9.8,3827.50447,51895,12144.37,5915,16.21737631,29.1,7.7,27.3,33.69328786,58.83990963,17.79834222,21.56862745,20.94696188,10.4,3.868303814,4.315102438,219.3145491,72.88378484,15.74297189,51.2,7908.201702,1071,0.532594692,46.9
2551,9.4,0.5160427,-1.123719,1690,10872,2718,48057,28.586063,-96.625056,19.45661745,3.65716912,3.5251637,8.4,2423.231282,55240,11583.17,7010,14.58409615,31.1,7.2,23,32.6195083,51.41948459,17.42185219,30.76923077,18.37870605,11.1,5.813507291,4.173295565,512.483906,65.01414745,15.75984991,21.4,7019.542448,365.4,0.909123307,97.6
2552,7.9,0.6647357,-0.3524467,13820,6973,4649,48059,32.346951,-99.448422,15.74478726,3.609836817,3.751055195,3.7,2039.409117,45843,11680.08,4366,15.82437454,28,6.5,27.1,29.14739221,10.23331364,17.97343739,17.94871795,18.94049347,11,3.679616635,5.620278887,88.39453427,76.06676321,15.07109005,28.4,9664.156299,280.3,0.99596351,21
2553,9.3,0.611902,0.2657592,2111,1971,3285,48061,26.045736,-97.556998,32.32429327,4.849600644,4.030295522,8.8,43268,36624,11880.15,4732,17.31549576,31.3,7.6,25.1,34.48725852,60.34020974,14.57771932,26.31578947,29.53379947,8.9,6.875045108,5.704091204,319.1450409,30.96381033,24.15046038,21,6322.029846,485.6,0.621823495,26.1
2554,9.9,0.5924188,-4.592494,1430,2571,2571,48063,32.990653,-94.98408,20.1783436,3.997802484,3.853001255,3.3,1134.37755,41932,11842.69,5568,16.88200133,32.6,6.6,26.6,32.7667661,60.14031127,16.64321687,36.36363636,20.6122837,11.6,5.634920635,4.181341822,337.2480559,89.85150856,15.01128668,31.8,9591.388733,417.9,0,57.6
2555,7,0.6620615,0.0381083,1876,6032,6032,48065,35.384076,-101.329281,12.5644681,3.06915207,3.325366229,2.4,910.9417163,60668,10544.33,4556,13.43352195,29.5,7.8,24.3,28.83238462,75.59042381,21.08700606,0,15.03358356,10.5,3.169934641,4.05615256,377.2319557,76.46022406,6.710239651,29.4,6320.736443,703.6,1,3.5
2556,9.9,0.6012765,-1.552798,3797,4287,3335,48067,33.079821,-94.299328,17.00989905,3.735818535,3.73014074,3.5,3823.320046,40104,11537.93,5548,16.28864508,33.4,6.3,28.9,32.3601476,36.46599265,17.40571228,34.21052632,15.46212057,13.6,5.951795376,4.681049596,377.112917,84.60460566,13.0453379,37.4,10030.9459,323.3,0.092317783,77.4
2557,7.3,0.7032512,0.2872524,7669,7843,3139,48069,34.521244,-102.26892,25.72519047,4.200825142,3.766885077,1.9,472.0334333,41746,10480.25,4247,16.33263576,28.4,8.8,23.3,32.80411243,49.64028777,16.16818036,37.5,27.55651238,10.5,3.275759381,3.810733392,108.8696766,61.57161549,13.2,24.8,7621.555233,274.3,1,0.9
2558,9.9,0.648752,-0.8315436,9975,5180,20721,48071,29.801262,-94.741728,15.35024725,3.405521372,3.467555214,1.6,3151.557701,81018,12755.62,9699,15.15662959,27.7,7.5,27.5,31.97892585,67.05037611,20.86412144,16.4556962,15.65493397,9.5,6.509642915,5.491426663,348.2599995,72.24841156,11.40552995,45.2,7856.116927,195.6,0.821819034,32.5
2559,10,0.6014832,-0.8690181,3039,1187,3483,48073,31.904972,-95.211216,20.55079746,4.023727619,3.885278972,11.5,5631.459991,47147,12032.74,5658,17.53327769,33.3,6.5,29.1,34.30459533,43.54803816,16.33801318,29.09090909,22.53618706,12.9,4.530713006,4.745994832,394.9055121,73.86385725,17.23068246,33.2,9531.886043,531.6,0.689698769,62.4
2560,7.5,-1.531103,0.0780932,784,2356,2356,48075,34.428815,-100.225433,19.73262868,3.899310691,3.655510673,9.9,792.9333487,40925,8528.43,4511,17.47359481,30,5.7,23.6,32.39832375,74.19400653,20.08640798,25,16.6702938,9.3,2.955326461,4.506830841,235.0347809,84.76731372,17.36401674,13,9430.533123,606.7,1,155.9
2561,8.6,0.6818264,-0.4890032,2548,710,1234,48077,33.828051,-98.245004,14.43502103,3.495830003,3.565381424,1.7,1354.167138,53438,10409.18,5345,14.88000233,28.8,6.1,25.1,30.55545555,18.52678571,19.13509254,33.33333333,17.52142059,11,3.564727955,4.658853457,130.1769442,84.91421734,11.09770808,31.2,8422.573516,251,0.753748783,69.22447607
2562,6.8,0.6963939,-0.3803534,2882,2851,2851,48079,33.687756,-102.737454,26.36747845,4.443436399,3.942275318,0,194.2965991,40796,11216.32,4001,17.36117424,28,8,23.1,33.7452339,47.52158619,15.81253034,0,28.41756421,11,4.589585172,6.80081954,202.8054758,88.81601421,17.47572816,21.4,10534.32844,372.5,1,69.22447607
2563,7.5,0.8723993,-0.2622532,1493,3422,3306,48081,31.904324,-100.405638,16.82230228,3.660957596,3.628000756,7.9,312.4755594,42314,9983.93,4088,14.66210518,28.8,4.6,30.5,28.98538713,72.22891566,16.49680707,25,17.22846442,12.2,3.653295129,4.970182356,31.16721209,147.4926254,10.3125,37,7763.580129,277.9,1,69.22447607
2564,7.8,0.6382367,-0.116147,1684,8430,4215,48083,31.808605,-99.423304,17.88267317,3.834918883,3.748971811,11.1,1000.188672,35596,9528.4,9079,15.92804912,28.1,6.7,26.1,29.98208818,65.90219224,16.55514462,12.5,20.44883867,11.8,4.429967427,4.434194203,211.4748069,68.78394725,12.7753304,26.4,10697.14948,359.8,0,66.7
2565,10.9,0.6321238,0.290026,1059,960,1483,48085,33.099357,-96.693057,13.74180948,2.910349162,3.256196095,3.3,313579,95394,11575.15,4383,12.11014579,26.9,7.8,18.9,32.25966271,89.76993408,18.90280286,32.51028807,10.83153889,8.9,3.407817309,3.958953957,156.7094536,39.5105859,13.10880406,45.9,4160.034276,696.2,0.999128994,50.9
2566,7.3,0.6915612,0.0609919,2704,2356,2987,48087,34.863545,-100.216872,22.03221352,4.186692966,3.946325027,2.2,426.4863447,39809,12758.17,7738,17.31312373,28.1,7.9,23.5,32.09150422,68.95649329,16.47893011,100,29.65686275,11.1,3.623813632,3.349137557,162.1271077,112.1150168,11.71171171,16.7,8649.509852,367.8877297,0.037469921,69.22447607
2567,9.7,0.6506013,-0.297571,1752,7077,4246,48089,29.661294,-96.536638,18.20903838,3.682870144,3.537623726,14.1,2981.218606,49100,11412.04,5417,14.63728694,28.3,7.5,24.2,30.88474374,61.39695315,17.02007566,13.46153846,19.63392312,11.8,3.839285714,4.37060689,220.7346625,90.82912651,10.38536904,26,8387.23061,431.2,0.23976378,48.5
2568,10.2,0.5908225,0.2125506,1419,849,1550,48091,29.764495,-98.221819,14.92812127,3.276645793,3.398570064,6.5,32928,72562,10084.38,3955,12.77545492,27.9,8,20,30.29665915,85.75669297,19.42716067,26.26262626,14.12142089,8.2,3.360967288,4.307442163,274.3726522,60.74010191,13.60637088,46.2,6209.352167,431.6,0.798343076,69.2
2569,8.4,0.660063,-0.7470673,2247,1939,3393,48093,31.969672,-98.557373,19.35685629,3.947778645,3.816825737,1.3,1411.648412,46161,10602.09,6323,15.63284655,28.6,7.2,25.8,29.72112426,15.17818806,16.57843858,3.846153846,24.46276126,12.6,3.687594554,4.362374791,230.3120357,85.7227313,15.91796875,30.4,8850.606386,312.7,0.012249033,69
2570,7.5,0.6926512,0.2679083,2123,2717,2717,48095,31.280122,-99.859636,20.50728895,3.632936171,3.136132171,0,388.8190172,42723,10403.16,5256,15.23278756,30.9,8.4,23.8,32.6622973,70.34499633,20.18639412,22.22222222,18.41584158,8.9,4.225352113,5.105710549,12.30769231,88.88780687,6.134969325,20.5,8946.27444,196,0.932399249,69.22447607
2571,9.8,0.588916,-0.5125845,3020,1662,2493,48097,33.610424,-97.137065,14.98386048,3.43718052,3.516379551,3.6,4186.731941,57382,11909.53,5624,14.85038755,29.1,7.6,24.9,30.39013382,54.59323048,19.20632383,26.92307692,20.42865236,10.5,3.564219696,4.004659731,342.8660485,82.30326453,14.24657534,29.4,7681.512733,321.2,0.045732778,84.7
2572,9.5,0.5724674,-0.3859861,4149,2203,3405,48099,31.239826,-97.828854,17.53378845,3.734064826,3.640442056,6.8,12235.71815,51486,10556.14,5204,16.75938948,34.4,5.7,24.7,32.69952742,63.55122831,20.8750889,31.25,13.37560333,9.5,4.280912073,3.85393919,229.3608128,57.58167576,12.23087494,25.2,7572.91502,532.4,0.018879675,60
2573,7.2,0.2408022,-0.2025203,1402,296,1387,48101,34.019044,-100.300376,20.61101263,4.035906077,3.893685498,0,145.0311345,36201,8539.85,1696,16.23305038,27.8,3,26.5,31.53307095,84.18604651,15.19128118,0,26.26641651,12.4,4.255319149,5.324259408,280.0140007,88.88780687,6.299212598,18.3,8946.27444,701.3,0.383896104,69.22447607
2574,7.1,0.7227291,-0.5534265,2415,2123,4740,48103,31.400898,-102.352002,18.53882499,3.393015059,3.220498853,9.3,276.2929097,56356,12813.8,6544,12.84707583,30.9,8.8,23.8,30.94128411,92.13714286,19.67915375,50,19.76771747,9.5,5.289672544,3.932333333,108.9756291,102.7073662,15.90909091,36.9,8219.093499,336.8,0.989150651,70.5
2575,7.3,0.6769595,-0.3112259,3675,3001,3564,48105,30.707106,-101.220153,21.37628369,3.681088899,3.404135948,11.8,266.3143956,44991,9201.83,4680,13.56980596,28.4,8.5,24.2,31.14143894,18.31137403,17.24957876,12.5,20.70657507,10.1,4.085257549,4.646483342,132.2926313,70.01292546,12.19512195,23.9,7263.368359,512.1,0.987033607,46.5
2576,7.6,0.7255118,0.0433282,2996,5855,5855,48107,33.664489,-101.361212,24.08227264,4.139999562,3.767665354,4.8,428.4488993,36942,12303.15,7302,16.13330171,29.1,8.4,23.8,32.35441973,32.41458987,15.76938263,27.27272727,21.56619018,10.4,4.149058778,4.238579816,83.07372793,67.2088178,15.75342466,32.9,10778.02468,401.5,0.998347107,1.3
2577,5.9,0.6473469,0.118014,2200,456,2231,48109,31.071834,-104.821069,31.09953744,4.794999721,4.02527514,2.5,249.2432574,37825,13736.16,8232,17.54215503,29.6,8.8,24.2,33.19367195,93.20266889,14.13493133,7.692307692,25.25423729,11.3,3.614457831,4.630559493,0,89.2219843,16.4556962,12.4,8946.27444,402.5,0.945477466,69.22447607
2578,6,0.6803733,0.2634662,1411,3604,3604,48111,36.110008,-102.577929,20.76286574,3.908876213,3.606157578,1.7,755.6675523,47838,12027.03,5974,16.24958384,32.1,6.8,21.8,31.84614682,92.30195435,19.63458624,0,25.9949859,8.7,2.120315582,3.185848222,640.5347072,73.08092307,14.41241685,14.1,7755.119049,519.6,1,62.4
2579,10,0.6358271,-0.0119782,1469,727,1218,48113,32.808956,-96.788197,19.47684227,3.450140151,3.528078113,16.4,510737,56732,11038.8,4756,14.56634984,29,6.9,23.2,32.8110438,96.16382315,17.38475702,33.28278999,21.6202084,8.6,3.83437549,4.642156448,479.5813879,53.98774123,21.9612382,41.7,6835.799747,478.4,0.987434752,46.1
2580,7.3,0.7429777,-0.8223259,3278,673,2136,48115,32.73465,-101.949316,23.36838957,3.965460473,3.561111491,3.9,822.0237742,42127,9545.28,4186,15.89565273,29.9,7.5,25.3,32.62685412,68.30767006,18.4962366,10,21.78713833,10.2,4.875429553,5.330428721,433.7597412,64.53936902,7.80141844,18.6,8869.732891,303.3,1,59
2581,7,0.6752363,0.2432128,9415,9418,3139,48117,34.835104,-102.402042,24.23210308,4.040650046,3.616902216,10.5,1327.076455,42698,9208.56,4273,14.9895168,29.2,8.6,22,32.52375405,80.817675,17.54133717,15.38461539,23.97517055,9.1,3.057920614,3.911052344,310.1182654,60.00631645,14.60855529,8.9,7194.472707,437.9,1,34.8
2582,9.8,0.6083585,-4.496536,5215,2649,3650,48119,33.37458,-95.704605,17.26600512,3.908192819,3.892787906,5.6,797.0633778,41644,10254.91,5115,16.70211019,31.5,6.8,27.5,30.84808656,69.33664691,17.00461966,50,18.24240928,12.4,3.257953239,4.381144609,19.09490166,91.58208044,16.83937824,50.8,11327.74861,306.7,0.037596255,22.9
2583,10.9,0.6518124,-0.1179911,1568,959,1838,48121,33.109148,-97.019684,11.74704037,2.962482341,3.121017073,5.6,226664,86462,11956.41,5370,14.25643594,24.3,7.6,17.9,29.31928165,93.87320521,21.22418811,23.4741784,11.59249547,8.3,3.297164542,4.130189717,170.0334403,35.38903872,14.13468079,47.3,4405.452016,289.3,0.932253343,53.8
2584,9.6,-1.552045,-0.5712565,1897,10113,4045,48123,29.101571,-97.313585,19.41375435,3.769208915,3.580299858,6.6,2264.141795,47657,11283.94,5975,15.32966248,29.4,7.3,26.7,31.57071367,61.78036523,17.31512271,20.68965517,16.9150962,11.8,4.443980805,6.058609472,537.7505702,62.09071065,13.101983,33.3,8153.236628,610.7,0.854494638,44
2585,7.1,0.2501644,-0.119228,2184,2209,2209,48125,33.534982,-100.852578,20.43379776,3.909983997,3.624280289,5.3,378.6292605,38702,10429.84,4978,16.39344511,27.8,7.3,23.8,31.4533022,37.23404255,17.45939535,16.66666667,23.96870555,10.4,4.692082111,5.722460658,316.527244,108.0302485,10.79545455,26.1,6886.860442,367.8877297,1,6.6
